-,2SB09460P,polarity,PNP
-,MPSW55RLRA,ce_v_max,60
-,MPSW55RLRA,c_current_max,500.0
-,MPSW55RLRA,dev_dissipation,1.0
-,MPSW55RLRA,dc_gain_min,60.0
-,MSB92T1,polarity,PNP
-,MSB92T1,ce_v_max,300
-,MSB92T1,c_current_max,150.0
-,MSB92T1,dev_dissipation,150.0
-,MSB92T1,dc_gain_min,300.0
-,NJVBDX53C,polarity,NPN
-,NJVBDX53C,ce_v_max,100
-,NJVBDX53C,c_current_max,8.0
-,NJVBDX53C,dev_dissipation,65.0
-,NJVBDX53C,dc_gain_min,100.0
-,BC141-10,polarity,NPN
-,BC141-10,ce_v_max,60
-,BC141-10,c_current_max,1.0
-,BC141-10,dev_dissipation,650.0
-,BC141-10,dc_gain_min,60.0
-,ST901TFP,polarity,NPN
-,ST901TFP,ce_v_max,400
-,ST901TFP,c_current_max,4.0
-,ST901TFP,dev_dissipation,80.0
-,ST901TFP,dc_gain_min,400.0
-,"BC846BM,315",polarity,NPN
-,"BC846BM,315",ce_v_max,65
-,"BC846BM,315",c_current_max,100.0
-,"BC846BM,315",dev_dissipation,250.0
-,"BC846BM,315",stg_temp_max,150
-,"BC846BM,315",dc_gain_min,65.0
-,SMSD1002T1G,polarity,NPN
-,"BC847AMB,315",polarity,NPN
-,"BC847AMB,315",ce_v_max,45
-,"BC847AMB,315",c_current_max,100.0
-,"BC847AMB,315",dev_dissipation,250.0
-,"BC847AMB,315",stg_temp_max,150
-,"BC847AMB,315",dc_gain_min,45.0
-,"BC857AMB,315",polarity,PNP
-,"BC857AMB,315",ce_v_max,45
-,"BC857AMB,315",c_current_max,100.0
-,"BC857AMB,315",dev_dissipation,250.0
-,"BC857AMB,315",stg_temp_max,150
-,"BC857AMB,315",dc_gain_min,45.0
-,"BC857CMB,315",polarity,PNP
-,"BC857CMB,315",ce_v_max,45
-,"BC857CMB,315",c_current_max,100.0
-,"BC857CMB,315",dev_dissipation,250.0
-,"BC857CMB,315",stg_temp_max,150
-,"BC857CMB,315",dc_gain_min,45.0
-,SMSD602-RT1G,polarity,NPN
-,SMSD602-RT1G,ce_v_max,50
-,SMSD602-RT1G,c_current_max,500.0
-,SMSD602-RT1G,dev_dissipation,200.0
-,SMSD602-RT1G,dc_gain_min,50.0
-,BC817-25T116,polarity,NPN
-,BC817-25T116,ce_v_max,45
-,BC817-25T116,c_current_max,800.0
-,BC817-25T116,dc_gain_min,45.0
-,BC817-25T116,polarity,NPN
-,BC817-25T116,ce_v_max,45
-,BC817-25T116,c_current_max,800.0
-,BC817-25T116,dc_gain_min,45.0
-,BC817-25T116,polarity,NPN
-,BC817-25T116,ce_v_max,45
-,BC817-25T116,c_current_max,800.0
-,BC817-25T116,dc_gain_min,45.0
-,BCW31T116,polarity,NPN
-,BCW31T116,ce_v_max,32
-,BCW31T116,c_current_max,100.0
-,BCW31T116,dc_gain_min,32.0
-,BC807-25T116,polarity,PNP
-,BC807-25T116,ce_v_max,45
-,BC807-25T116,c_current_max,500.0
-,BC807-25T116,dc_gain_min,45.0
-,"PDTA143EMB,315",polarity,PNP
-,"PDTA143EMB,315",ce_v_max,50
-,"PDTA143EMB,315",c_current_max,100.0
-,"PDTA143EMB,315",dev_dissipation,250.0
-,"PDTA143EMB,315",dc_gain_min,50.0
-,BCW32T116,polarity,NPN
-,BCW32T116,ce_v_max,32
-,BCW32T116,c_current_max,100.0
-,BCW32T116,dc_gain_min,32.0
-,BCW33T116,polarity,NPN
-,BCW33T116,ce_v_max,32
-,BCW33T116,c_current_max,100.0
-,BCW33T116,dc_gain_min,32.0
-,BCW60CT116,polarity,NPN
-,BCW60CT116,ce_v_max,32
-,BCW60CT116,c_current_max,200.0
-,BCW60CT116,dc_gain_min,32.0
-,BCW60DT116,polarity,NPN
-,BCW60DT116,ce_v_max,32
-,BCW60DT116,c_current_max,200.0
-,BCW60DT116,dc_gain_min,32.0
-,MMST8098T146,polarity,NPN
-,MMST8098T146,ce_v_max,60
-,MMST8098T146,c_current_max,200.0
-,MMST8098T146,dev_dissipation,350.0
-,MMST8098T146,dc_gain_min,60.0
-,MMST8098T146,polarity,NPN
-,MMST8098T146,ce_v_max,60
-,MMST8098T146,c_current_max,200.0
-,MMST8098T146,dev_dissipation,350.0
-,MMST8098T146,dc_gain_min,60.0
-,MMST8098T146,polarity,NPN
-,MMST8098T146,ce_v_max,60
-,MMST8098T146,c_current_max,200.0
-,MMST8098T146,dev_dissipation,350.0
-,MMST8098T146,dc_gain_min,60.0
-,BCW70T116,polarity,PNP
-,BCW70T116,ce_v_max,45
-,BCW70T116,c_current_max,100.0
-,BCW70T116,dc_gain_min,45.0
-,BCW72T116,polarity,NPN
-,BCW72T116,ce_v_max,45
-,BCW72T116,c_current_max,100.0
-,BCW72T116,dc_gain_min,45.0
-,2SB815-6-TB-E,polarity,PNP
-,2SB815-6-TB-E,ce_v_max,15
-,2SB815-6-TB-E,c_current_max,700.0
-,2SB815-6-TB-E,dev_dissipation,200.0
-,2SB815-6-TB-E,stg_temp_max,125
-,2SB815-6-TB-E,dc_gain_min,15.0
-,2SB815-7-TB-E,polarity,PNP
-,2SB815-7-TB-E,ce_v_max,15
-,2SB815-7-TB-E,c_current_max,700.0
-,2SB815-7-TB-E,dev_dissipation,200.0
-,2SB815-7-TB-E,stg_temp_max,125
-,2SB815-7-TB-E,dc_gain_min,15.0
-,BCW30T116,polarity,PNP
-,BCW30T116,ce_v_max,32
-,BCW30T116,c_current_max,100.0
-,BCW30T116,dc_gain_min,32.0
-,BCW61CT116,polarity,PNP
-,BCW61CT116,ce_v_max,32
-,BCW61CT116,c_current_max,200.0
-,BCW61CT116,dc_gain_min,32.0
-,MMST8598T146,polarity,PNP
-,MMST8598T146,ce_v_max,60
-,MMST8598T146,c_current_max,200.0
-,MMST8598T146,dc_gain_min,60.0
-,2SC5729T106Q,polarity,NPN
-,2SC5729T106Q,ce_v_max,30
-,2SC5729T106Q,c_current_max,500.0
-,2SC5729T106Q,dev_dissipation,200.0
-,2SC5729T106Q,dc_gain_min,30.0
-,2SC5729T106R,polarity,NPN
-,2SC5729T106R,ce_v_max,30
-,2SC5729T106R,c_current_max,500.0
-,2SC5729T106R,dev_dissipation,200.0
-,2SC5729T106R,dc_gain_min,30.0
-,PBSS4240XX,polarity,NPN
-,PBSS4240XX,ce_v_max,40
-,PBSS4240XX,c_current_max,2.0
-,PBSS4240XX,dev_dissipation,500.0
-,PBSS4240XX,stg_temp_max,150
-,PBSS4240XX,dc_gain_min,40.0
-,MPS3415,polarity,NPN
-,MPS3415,ce_v_max,25
-,MPS3415,c_current_max,500.0
-,MPS3415,dev_dissipation,625.0
-,MPS3415,stg_temp_min,-65
-,MPS3415,stg_temp_max,150
-,MPS3415,dc_gain_min,25.0
-,2N2222A,polarity,NPN
-,2N2222A,ce_v_max,50
-,2N2222A,c_current_max,800.0
-,2N2222A,dev_dissipation,500.0
-,2N2222A,stg_temp_min,-65
-,2N2222A,stg_temp_max,200
-,2N2222A,dc_gain_min,50.0
-,HCT2222A,polarity,NPN
-,HCT2222ATXV,polarity,NPN
-,HCT2222ATX,polarity,NPN
-,2SB07100QL,polarity,PNP
-,2SB07100QL,ce_v_max,25
-,2SB07100QL,c_current_max,500.0
-,2SB07100QL,dev_dissipation,200.0
-,2SB07100QL,stg_temp_max,150
-,2SB07100QL,dc_gain_min,25.0
-,2SB07100QL,polarity,PNP
-,2SB07100QL,ce_v_max,25
-,2SB07100QL,c_current_max,500.0
-,2SB07100QL,dev_dissipation,200.0
-,2SB07100QL,stg_temp_max,150
-,2SB07100QL,dc_gain_min,25.0
-,2SB07100QL,polarity,PNP
-,2SB07100QL,ce_v_max,25
-,2SB07100QL,c_current_max,500.0
-,2SB07100QL,dev_dissipation,200.0
-,2SB07100QL,stg_temp_max,150
-,2SB07100QL,dc_gain_min,25.0
-,2SB071000L,polarity,PNP
-,2SB071000L,ce_v_max,25
-,2SB071000L,c_current_max,500.0
-,2SB071000L,dev_dissipation,200.0
-,2SB071000L,stg_temp_max,150
-,2SB071000L,dc_gain_min,25.0
-,2SB071000L,polarity,PNP
-,2SB071000L,ce_v_max,25
-,2SB071000L,c_current_max,500.0
-,2SB071000L,dev_dissipation,200.0
-,2SB071000L,stg_temp_max,150
-,2SB071000L,dc_gain_min,25.0
-,FCX2016TC,polarity,PNP
-,FCX2016TC,ce_v_max,40
-,FCX2016TC,dc_gain_min,40.0
-,FCX2016TC,polarity,PNP
-,FCX2016TC,ce_v_max,40
-,FCX2016TC,dc_gain_min,40.0
-,FCX2016TC,polarity,PNP
-,FCX2016TC,ce_v_max,40
-,FCX2016TC,dc_gain_min,40.0
-,FCX2016TC,polarity,PNP
-,FCX2016TC,ce_v_max,40
-,FCX2016TC,dc_gain_min,40.0
-,2SA2112-AN,polarity,PNP
-,2SA2112-AN,ce_v_max,50
-,2SA2112-AN,c_current_max,3.0
-,2SA2112-AN,dev_dissipation,1.0
-,2SA2112-AN,stg_temp_max,150
-,2SA2112-AN,dc_gain_min,50.0
-,2SC3646S-P-TD-E,polarity,NPN
-,2SC3646S-P-TD-E,ce_v_max,100
-,2SC3646S-P-TD-E,c_current_max,1.0
-,2SC3646S-P-TD-E,dev_dissipation,500.0
-,2SC3646S-P-TD-E,dc_gain_min,100.0
-,2SC3646T-P-TD-E,polarity,NPN
-,2SC3646T-P-TD-E,ce_v_max,100
-,2SC3646T-P-TD-E,c_current_max,1.0
-,2SC3646T-P-TD-E,dev_dissipation,500.0
-,2SC3646T-P-TD-E,dc_gain_min,100.0
-,MCH3106-S-TL-E,polarity,PNP
-,MCH3106-S-TL-E,ce_v_max,12
-,MCH3106-S-TL-E,c_current_max,3.0
-,MCH3106-S-TL-E,dev_dissipation,900.0
-,MCH3106-S-TL-E,dc_gain_min,12.0
-,SNSS40600CF8T1G,polarity,PNP
-,SNSS40600CF8T1G,ce_v_max,40
-,SNSS40600CF8T1G,c_current_max,6.0
-,SNSS40600CF8T1G,dev_dissipation,830.0
-,SNSS40600CF8T1G,dc_gain_min,40.0
-,SPZT2907AT1G,polarity,PNP
-,SPZT2907AT1G,ce_v_max,60
-,SPZT2907AT1G,c_current_max,600.0
-,SPZT2907AT1G,dev_dissipation,1.0
-,SPZT2907AT1G,dc_gain_min,60.0
-,SPZT3904T1G,polarity,NPN
-,SPZT3904T1G,ce_v_max,40
-,SPZT3904T1G,c_current_max,200.0
-,SPZT3904T1G,dev_dissipation,1.0
-,SPZT3904T1G,dc_gain_min,40.0
-,SNSS35200MR6T1G,polarity,PNP
-,SNSS35200MR6T1G,ce_v_max,35
-,SNSS35200MR6T1G,c_current_max,2.0
-,SNSS35200MR6T1G,dev_dissipation,625.0
-,SNSS35200MR6T1G,dc_gain_min,35.0
-,BCX56-16T100,polarity,NPN
-,BCX56-16T100,ce_v_max,80
-,BCX56-16T100,c_current_max,1.0
-,BCX56-16T100,dev_dissipation,2.0
-,BCX56-16T100,dc_gain_min,80.0
-,SPZT2222AT1G,polarity,NPN
-,SPZT2222AT1G,ce_v_max,40
-,SPZT2222AT1G,c_current_max,600.0
-,SPZT2222AT1G,dev_dissipation,1.0
-,SPZT2222AT1G,dc_gain_min,40.0
-,2SC5706-P-TL-E,polarity,NPN
-,2SC5706-P-TL-E,ce_v_max,100
-,2SC5706-P-TL-E,c_current_max,5.0
-,2SC5706-P-TL-E,dev_dissipation,800.0
-,2SC5706-P-TL-E,dc_gain_min,100.0
-,2SC5706-P-E,polarity,NPN
-,2SC5706-P-E,ce_v_max,100
-,2SC5706-P-E,c_current_max,5.0
-,2SC5706-P-E,dev_dissipation,800.0
-,2SC5706-P-E,dc_gain_min,100.0
-,ZTX705STZ,polarity,PNP
-,ZTX705STZ,ce_v_max,120
-,ZTX705STZ,c_current_max,1.0
-,ZTX705STZ,dev_dissipation,1.0
-,ZTX705STZ,stg_temp_min,-55
-,ZTX705STZ,stg_temp_max,200
-,ZTX705STZ,dc_gain_min,120.0
-,2SB1203S-H-TL-E,polarity,PNP
-,2SB1203S-H-TL-E,ce_v_max,50
-,2SB1203S-H-TL-E,c_current_max,5.0
-,2SB1203S-H-TL-E,dev_dissipation,1.0
-,2SB1203S-H-TL-E,stg_temp_max,150
-,2SB1203S-H-TL-E,dc_gain_min,50.0
-,2SB1203T-H-TL-E,polarity,PNP
-,2SB1203T-H-TL-E,ce_v_max,50
-,2SB1203T-H-TL-E,c_current_max,5.0
-,2SB1203T-H-TL-E,dev_dissipation,1.0
-,2SB1203T-H-TL-E,stg_temp_max,150
-,2SB1203T-H-TL-E,dc_gain_min,50.0
-,BULD128DT4,polarity,NPN
-,2SC6017-TL-EX,polarity,NPN
-,2SC6017-TL-EX,ce_v_max,50
-,2SC6017-TL-EX,c_current_max,10.0
-,2SC6017-TL-EX,dev_dissipation,950.0
-,2SC6017-TL-EX,dc_gain_min,50.0
-,2SC6082-EPN-1E,polarity,NPN
-,2SC6082-EPN-1E,ce_v_max,50
-,2SC6082-EPN-1E,c_current_max,15.0
-,2SC6082-EPN-1E,dev_dissipation,2.0
-,2SC6082-EPN-1E,dc_gain_min,50.0
-,2SA2210-EPN-1EX,polarity,PNP
-,2SA2210-EPN-1EX,ce_v_max,50
-,2SA2210-EPN-1EX,c_current_max,20.0
-,2SA2210-EPN-1EX,dev_dissipation,2.0
-,2SA2210-EPN-1EX,dc_gain_min,50.0
-,KSC1675COBU,polarity,NPN
-,KSC1675COBU,ce_v_max,30
-,KSC1675COBU,c_current_max,50.0
-,KSC1675COBU,dev_dissipation,250.0
-,KSC1675COBU,dc_gain_min,30.0
-,KSC1675RBU,polarity,NPN
-,KSC1675RBU,ce_v_max,30
-,KSC1675RBU,c_current_max,50.0
-,KSC1675RBU,dev_dissipation,250.0
-,KSC1675RBU,dc_gain_min,30.0
-,KSC1675CYTA,polarity,NPN
-,KSC1675CYTA,ce_v_max,30
-,KSC1675CYTA,c_current_max,50.0
-,KSC1675CYTA,dev_dissipation,250.0
-,KSC1675CYTA,dc_gain_min,30.0
-,KSC1675CYBU,polarity,NPN
-,KSC1675CYBU,ce_v_max,30
-,KSC1675CYBU,c_current_max,50.0
-,KSC1675CYBU,dev_dissipation,250.0
-,KSC1675CYBU,dc_gain_min,30.0
-,KSC1675OTA,polarity,NPN
-,KSC1675OTA,ce_v_max,30
-,KSC1675OTA,c_current_max,50.0
-,KSC1675OTA,dev_dissipation,250.0
-,KSC1675OTA,dc_gain_min,30.0
-,KSC1675YBU,polarity,NPN
-,KSC1675YBU,ce_v_max,30
-,KSC1675YBU,c_current_max,50.0
-,KSC1675YBU,dev_dissipation,250.0
-,KSC1675YBU,dc_gain_min,30.0
-,KSC1675CRBU,polarity,NPN
-,KSC1675CRBU,ce_v_max,30
-,KSC1675CRBU,c_current_max,50.0
-,KSC1675CRBU,dev_dissipation,250.0
-,KSC1675CRBU,dc_gain_min,30.0
-,KSC1675YS1TA,polarity,NPN
-,KSC1675YS1TA,ce_v_max,30
-,KSC1675YS1TA,c_current_max,50.0
-,KSC1675YS1TA,dev_dissipation,250.0
-,KSC1675YS1TA,dc_gain_min,30.0
-,KSC1675OBU,polarity,NPN
-,KSC1675OBU,ce_v_max,30
-,KSC1675OBU,c_current_max,50.0
-,KSC1675OBU,dev_dissipation,250.0
-,KSC1675OBU,dc_gain_min,30.0
-,KSC1675YTA,polarity,NPN
-,KSC1675YTA,ce_v_max,30
-,KSC1675YTA,c_current_max,50.0
-,KSC1675YTA,dev_dissipation,250.0
-,KSC1675YTA,dc_gain_min,30.0
-,KS3302BU,polarity,NPN
-,KS3302BU,ce_v_max,40
-,KS3302BU,c_current_max,200.0
-,KS3302BU,dc_gain_min,40.0
-,KSP12TA,polarity,NPN
-,KSP12TA,ce_v_max,20
-,KSP12TA,dev_dissipation,625.0
-,KSP12TA,stg_temp_max,150
-,KSP12TA,dc_gain_min,20.0
-,KSP12BU,polarity,NPN
-,KSP12BU,ce_v_max,20
-,KSP12BU,dev_dissipation,625.0
-,KSP12BU,stg_temp_max,150
-,KSP12BU,dc_gain_min,20.0
-,KS3302TA,polarity,NPN
-,KS3302TA,ce_v_max,40
-,KS3302TA,c_current_max,200.0
-,KS3302TA,dc_gain_min,40.0
-,KSA910YSHTA,polarity,PNP
-,KSA910YSHTA,ce_v_max,150
-,KSA910YSHTA,c_current_max,50.0
-,KSA910YSHTA,dev_dissipation,800.0
-,KSA910YSHTA,dc_gain_min,150.0
-,PN4141,polarity,NPN
-,PN4141,ce_v_max,30
-,PN4141,c_current_max,500.0
-,PN4141,dev_dissipation,625.0
-,PN4141,dc_gain_min,30.0
-,FJN5471BU,polarity,NPN
-,FJN5471BU,ce_v_max,20
-,FJN5471BU,c_current_max,5.0
-,FJN5471BU,dev_dissipation,750.0
-,FJN5471BU,stg_temp_max,150
-,FJN5471BU,dc_gain_min,20.0
-,FJN5471TA,polarity,NPN
-,FJN5471TA,ce_v_max,20
-,FJN5471TA,c_current_max,5.0
-,FJN5471TA,dev_dissipation,750.0
-,FJN5471TA,stg_temp_max,150
-,FJN5471TA,dc_gain_min,20.0
-,ST57711,polarity,PNP
-,ST57711,ce_v_max,15
-,ST57711,c_current_max,200.0
-,ST57711,dev_dissipation,350.0
-,ST57711,dc_gain_min,15.0
-,PN930,polarity,NPN
-,PN930,ce_v_max,45
-,PN930,c_current_max,100.0
-,PN930,dev_dissipation,625.0
-,PN930,dc_gain_min,45.0
-,KSA910OBU,polarity,PNP
-,KSA910OBU,ce_v_max,150
-,KSA910OBU,c_current_max,50.0
-,KSA910OBU,dev_dissipation,800.0
-,KSA910OBU,dc_gain_min,150.0
-,KSA910YTA,polarity,PNP
-,KSA910YTA,ce_v_max,150
-,KSA910YTA,c_current_max,50.0
-,KSA910YTA,dev_dissipation,800.0
-,KSA910YTA,dc_gain_min,150.0
-,KSA910YBU,polarity,PNP
-,KSA910YBU,ce_v_max,150
-,KSA910YBU,c_current_max,50.0
-,KSA910YBU,dev_dissipation,800.0
-,KSA910YBU,dc_gain_min,150.0
-,FJN5471PWD,polarity,NPN
-,FJN5471PWD,ce_v_max,20
-,FJN5471PWD,c_current_max,5.0
-,FJN5471PWD,dev_dissipation,750.0
-,FJN5471PWD,stg_temp_max,150
-,FJN5471PWD,dc_gain_min,20.0
-,KSA1625KTA,polarity,PNP
-,KSA1625KTA,ce_v_max,400
-,KSA1625KTA,c_current_max,500.0
-,KSA1625KTA,dev_dissipation,750.0
-,KSA1625KTA,stg_temp_max,150
-,KSA1625KTA,dc_gain_min,400.0
-,KSA1625KBU,polarity,PNP
-,KSA1625KBU,ce_v_max,400
-,KSA1625KBU,c_current_max,500.0
-,KSA1625KBU,dev_dissipation,750.0
-,KSA1625KBU,stg_temp_max,150
-,KSA1625KBU,dc_gain_min,400.0
-,FJYF2906PWD,polarity,PNP
-,FJYF2906PWD,ce_v_max,40
-,FJYF2906PWD,c_current_max,150.0
-,FJYF2906PWD,dev_dissipation,150.0
-,FJYF2906PWD,stg_temp_min,-55
-,FJYF2906PWD,stg_temp_max,150
-,FJYF2906PWD,dc_gain_min,40.0
-,KSE182STU,polarity,NPN
-,KSE182STU,ce_v_max,80
-,KSE182STU,c_current_max,3.0
-,KSE182STU,dev_dissipation,1.0
-,KSE182STU,dc_gain_min,80.0
-,KSE181STU,polarity,NPN
-,KSE181STU,ce_v_max,60
-,KSE181STU,c_current_max,3.0
-,KSE181STU,dev_dissipation,1.0
-,KSE181STU,dc_gain_min,60.0
-,KSE180S,polarity,NPN
-,KSE180S,ce_v_max,40
-,KSE180S,c_current_max,3.0
-,KSE180S,dev_dissipation,1.0
-,KSE180S,dc_gain_min,40.0
-,2SA733P,polarity,PNP
-,2SA733P,ce_v_max,50
-,2SA733P,c_current_max,500.0
-,2SA733P,dev_dissipation,625.0
-,2SA733P,stg_temp_min,-55
-,2SA733P,stg_temp_max,150
-,2SA733P,dc_gain_min,50.0
-,2SA733P_D26Z,polarity,PNP
-,2SA733P_D26Z,ce_v_max,50
-,2SA733P_D26Z,c_current_max,500.0
-,2SA733P_D26Z,dev_dissipation,625.0
-,2SA733P_D26Z,stg_temp_min,-55
-,2SA733P_D26Z,stg_temp_max,150
-,2SA733P_D26Z,dc_gain_min,50.0
-,BCX599,polarity,NPN
-,BCX599_D26Z,polarity,NPN
-,BCX599_D27Z,polarity,NPN
-,BCX599_D74Z,polarity,NPN
-,BCX599_J35Z,polarity,NPN
-,BCX799_J35Z,polarity,PNP
-,BCX799_J35Z,ce_v_max,45
-,BCX799_J35Z,c_current_max,500.0
-,BCX799_J35Z,dev_dissipation,625.0
-,BCX799_J35Z,dc_gain_min,45.0
-,MPSA10_D74Z,polarity,NPN
-,MPSA10_D74Z,ce_v_max,40
-,MPSA10_D74Z,c_current_max,100.0
-,MPSA10_D74Z,dev_dissipation,625.0
-,MPSA10_D74Z,stg_temp_max,150
-,MPSA10_D74Z,dc_gain_min,40.0
-,BULB903EDT4,polarity,NPN
-,"PHD13005AD,127",polarity,NPN
-,"PHD13005AD,127",ce_v_max,700
-,"PHD13005AD,127",c_current_max,4.0
-,"PHD13005AD,127",dc_gain_min,700.0
-,2SC4731S-AY,polarity,NPN
-,2SC4731S-AY,ce_v_max,100
-,2SC4731S-AY,c_current_max,4.0
-,2SC4731S-AY,dev_dissipation,1.0
-,2SC4731S-AY,dc_gain_min,100.0
-,2SC4731T-AY,polarity,NPN
-,2SC4731T-AY,ce_v_max,100
-,2SC4731T-AY,c_current_max,4.0
-,2SC4731T-AY,dev_dissipation,1.0
-,2SC4731T-AY,dc_gain_min,100.0
-,2SC4837S-AY,polarity,NPN
-,2SC4837S-AY,ce_v_max,50
-,2SC4837S-AY,c_current_max,4.0
-,2SC4837S-AY,dev_dissipation,1.0
-,2SC4837S-AY,dc_gain_min,50.0
-,2SA1827S-AY,polarity,PNP
-,2SA1827S-AY,ce_v_max,100
-,2SA1827S-AY,c_current_max,4.0
-,2SA1827S-AY,dev_dissipation,1.0
-,2SA1827S-AY,dc_gain_min,100.0
-,2SC5291S-AY,polarity,NPN
-,2SC5291S-AY,ce_v_max,160
-,2SC5291S-AY,c_current_max,1.0
